method,seed,episode,reward,collision,success,avg_speed,episode_length,lane_change_count,ttc_min,thw_min,drac_max,risk_exposure,risk_score_max,near_miss_count,target_gap_size,target_rear_distance,target_rear_relative_speed,p_yield,p_block,collision_flag
official_sb3_dqn_highway_fast_steps100000_seed0,0,21,12.329726197415827,1,0,29.635724455366404,14,2,0.34207685652446645,0.011461859256405003,18.243860573912407,104.71015651802263,14.653202059516396,14,87.59667664062145,20.121850872068904,-17.23429391738468,0.9999217862300842,7.821376991573592e-05,1
official_sb3_dqn_highway_fast_steps100000_seed0,0,22,28.9423367767604,0,1,29.64182093652464,30,9,0.023330584992059682,0.006538625888139384,180.18823948971095,239.74944717363152,24.02250000000155,29,137.8133813648678,14.469367317721927,-18.838980386271494,0.9999527472355582,4.725276444171867e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,23,26.411693544565686,0,1,26.97472353874944,30,5,0.22980423936151598,0.019307965154119564,19.00830170060111,202.695293697325,18.374029905088207,30,122.76465756447861,25.878970373016852,-16.75260925780391,0.9999876474942616,1.235250573847398e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,24,25.31811445247122,0,1,25.524895834266054,30,5,0.2546847389769355,0.05126866829596893,25.862004379360673,190.8723939734924,17.548554393282696,30,125.81067827777527,16.59208013441199,-12.153543088724302,0.9999778407112938,2.2159288706080638e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,25,28.773263170725883,0,1,29.308056872077476,30,13,0.07463525668486327,0.02460026157459832,66.2434459207418,222.3716178011922,24.02625014873862,30,145.5471742157325,11.945831069256117,-21.366974926833834,0.9999913415238849,8.658476115190143e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,26,29.508391010436714,0,1,29.974723538704584,30,10,0.06454186809374146,0.023047669180069386,82.99180453230309,279.7854516589828,24.02250006430521,30,162.55758341676298,19.23296061894204,-21.485800181129836,0.9999955509956769,4.449004323325845e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,27,26.485291110798823,0,1,26.358171462152765,30,2,0.10846749716967945,0.02044940530379049,29.788481666796113,174.2156735112007,23.241851659196428,27,158.41883866758226,2.454042687698349,-21.648066713946726,0.9999950647521133,4.935247886916905e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,28,28.441071709301333,0,1,29.641390222429116,30,11,0.01691653856234013,0.004335041923991461,227.2278475879916,243.86928717945582,24.02250000000155,30,111.31492350895506,27.989348186610712,-16.849634238423324,0.9999550713297073,4.492867029279498e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,29,29.543598523005077,0,1,29.974723538704584,30,6,0.07336956773403307,0.02450494477833445,68.28307436218479,233.14719328220025,24.03000000000155,29,164.2571116941512,15.5387669037569,-23.018944186143358,0.9999966946005532,3.3053994469141773e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,30,11.729980168132663,1,0,23.522835050333615,15,3,0.30493482024203833,0.10727610373991513,16.875511003408363,61.87195024333648,16.75928179085802,15,174.5715187145811,0.0,-23.522835050333615,0.9999999713110552,2.8688945012215564e-08,1
official_sb3_dqn_highway_fast_steps100000_seed0,0,31,29.342654406626167,0,1,29.974723538704584,30,8,0.23364657551966575,0.04105422299911364,29.08716966776288,216.5508808527996,18.302468571232893,30,144.85354256156472,10.905607545874703,-22.430028790851573,0.9999950673551917,4.932644808349392e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,32,28.596984954364714,0,1,28.999992398643666,30,6,0.05624269306285663,0.00919325730448714,81.56794758598426,231.1485366605024,24.022500037227154,30,144.76204040430918,13.99747285163837,-20.783643051500622,0.9999919790458389,8.020954161258587e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,33,29.544557044092063,0,1,29.808056872037916,30,4,0.021556264000461317,0.005933370596085781,225.18588247266155,243.77092643480148,24.02625000000155,30,166.92142041281957,14.556990723729452,-23.355342791794236,0.999998716270705,1.2837292950910554e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,34,28.876172905158946,0,1,29.474723538704584,30,6,0.039802845780395425,0.01336673845047588,126.55766733243983,250.58585642286278,24.022501362755616,28,141.91673101114375,22.65512354598974,-18.871812878337398,0.9999943156513472,5.684348653041867e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,35,17.511209421398767,1,0,29.027879271638813,19,4,0.06573181419517349,0.023762622400999755,82.49628431099715,156.27155048805116,24.02625331175929,19,138.89825361831146,8.574307651767139,-20.422397512069985,0.9999961819799419,3.818020058379396e-06,1
official_sb3_dqn_highway_fast_steps100000_seed0,0,36,29.243140660282084,0,1,29.974723538704584,30,7,0.2083059903704602,0.00875405129478193,26.754800516904925,214.6182905332863,18.83439911340683,30,132.07647335406187,15.172910130492813,-20.21861756740179,0.9999880831454342,1.1916854565970543e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,37,26.518332733586114,0,1,26.191943127956176,30,5,0.1943684132453876,0.05273859509140195,27.310033316945415,192.06178847468536,19.163618877551308,30,168.76267273538633,5.620100228676488,-22.930009470766,0.9999873191008408,1.2680899159323023e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,38,28.928574867367796,0,1,29.332902470360793,30,9,0.3209498422052924,0.014089298242896741,20.366881092563276,206.8587028001556,16.812087804541562,30,148.6682862302187,16.054870868019428,-22.01281034132018,0.999989890956231,1.0109043768954015e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,39,27.975102107725853,0,1,28.64144705894873,30,9,0.11754206195506894,0.00474370489169062,34.57065472351479,198.0606406857928,22.530093000085213,30,125.75104932292024,20.5256446110222,-16.1787460503384,0.9999875545825333,1.2445417466607397e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,40,28.84345207395,0,1,29.64139020537125,30,6,0.16420210604250568,0.007395337220379222,34.53360382870309,252.85814744526,20.116306315270847,30,119.41355658861151,21.295857583961904,-17.250067137233845,0.9999944322730318,5.567726968406609e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,41,25.351974918366018,0,1,24.525276461295327,30,3,0.15195207120681728,0.008986128536156861,29.47830658851214,112.06581072290871,20.5997725030705,28,175.97529571282737,5.1376497558348415,-21.743370070340085,0.9999997199232818,2.800767183915494e-07,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,42,25.984993852610273,0,1,26.02526974449548,30,4,0.010121463793638744,0.003433088789799063,502.6772904786127,185.31913550243902,24.02250000000155,30,151.41705738024208,10.055166849406932,-20.573092288477728,0.9999900664513339,9.933548666174463e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,43,27.41273078262078,0,1,27.311328755093832,30,6,0.2033783069011542,0.019325116846200144,25.408162498713516,167.69799226671955,18.935695371228523,22,165.7321402646774,7.141532402889933,-22.437238056596552,0.9999935368219105,6.463178089621824e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,44,29.22783782501731,0,1,29.83000474583764,30,6,0.06480765521938554,0.0025527212924975123,87.74159097820937,219.6162589193818,24.0262500056214,29,151.63354441227935,23.757154902102517,-19.32597164391118,0.9999976390348707,2.3609651295034933e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,45,23.085365844329893,0,1,23.025276461290805,30,2,0.773171596343577,0.026208386615816755,6.83608906929666,114.00199740476643,9.397968184586489,30,104.8104405912405,12.447185029816772,-11.223303485021981,0.9999376281587004,6.237184129962437e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,46,29.508877619322792,0,1,29.974723538704584,30,9,0.013684944035270805,0.004801326833229288,384.5620915317728,239.6031826947704,24.02250000000155,30,156.9687425513445,8.139390370860902,-24.554195368198403,0.99999734976688,2.6502331200495276e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,47,28.508070120948602,0,1,29.308064341575093,30,10,0.047585046037732906,0.004319168426979366,100.2073793846992,238.5555147022286,24.022500238808362,30,128.54629807455746,15.161550885114359,-20.065403829652897,0.9999829340538366,1.706594616337487e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,48,27.37569458757179,0,1,28.141391206378014,30,7,0.008652564109928328,0.002336826212782538,457.9203823543797,243.97633824162875,24.02250000000155,30,119.88218727381273,19.954812492893257,-18.355075860537912,0.9999491649411373,5.083505886285996e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,49,25.817225341030003,0,1,25.85860979462352,30,10,0.026952896990930116,0.00966719851521158,199.60940170400835,156.43443812864962,24.026258459839283,30,134.3837763277271,18.535885634830404,-17.857648759880036,0.9999801440021591,1.9855997841030278e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,50,14.745039032193578,1,0,29.037606635071086,16,4,0.0064361056825464535,0.0022241494701917804,805.3949377237666,136.715309553554,24.02625000000155,15,146.05672683247363,17.220218940582196,-19.673904631736242,0.9999995863583842,4.1364161584844794e-07,1
official_sb3_dqn_highway_fast_steps100000_seed0,0,51,26.8776112954639,0,1,26.474731271880046,30,5,0.09687656312306647,0.031426953619118896,50.20973183868599,147.7892759162838,24.02250000000155,19,176.2371901558311,4.2481910304610775,-23.615925388037304,0.9999999214287507,7.85712493437766e-08,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,52,29.142478168873904,0,1,29.64139020537192,30,8,0.26728950230143744,0.020199839772785187,16.30563312519741,229.27109280089823,17.76751178316071,30,146.9899976983582,12.895948286963058,-21.44789282514464,0.9999940169945556,5.983005444565315e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,53,15.796392712954674,1,0,28.697057246682473,17,3,0.032681349782632395,0.014275059763971849,200.47915533409633,167.02863331864174,24.026250165688495,17,171.5277428597223,15.891013508647521,-23.92752285410069,0.9996202087540178,0.00037979124598220377,1
official_sb3_dqn_highway_fast_steps100000_seed0,0,54,21.429786212351637,1,0,23.71549520490248,27,5,0.05105463552240755,0.015720234162383443,88.21788098058673,129.43016381401765,24.022500238634002,27,151.77325389625614,6.042779755063889,-20.005962507681133,0.9999924372613812,7.562738618843095e-06,1
official_sb3_dqn_highway_fast_steps100000_seed0,0,55,29.292611732726442,0,1,29.83000474583764,30,10,0.15275729115344402,0.012378388912498166,30.689856060924495,222.34299261481598,20.57258237110588,30,151.16575137605022,13.503839284410835,-22.269574761404638,0.9999772753274768,2.272467252336652e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,56,18.24504030235688,1,0,28.42208530710217,20,4,0.0006666178973115469,0.00023193747725414117,7829.035135202782,159.456457247926,24.02625000000155,20,159.5854553101265,5.405499025069031,-24.321175701347123,0.9999981024786934,1.8975213067762287e-06,1
official_sb3_dqn_highway_fast_steps100000_seed0,0,57,28.609170343794077,0,1,29.30805687204245,30,8,0.10712324832951542,0.026460641668819757,50.72443634612559,229.65841351734528,23.3537920108207,29,140.36346177698613,15.829381294672523,-21.10950908310085,0.9999946178407623,5.382159237750835e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,58,28.67708013784386,0,1,29.308056889095784,30,5,0.07362657652567096,0.011073605517628921,60.002052717374376,214.89868180710252,24.022503522386057,29,123.23614413847012,23.638737798149535,-18.51774820597875,0.9999887457640467,1.1254235953291522e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,59,28.7433003935644,0,1,29.141390205371245,30,6,0.11916032447423301,0.0021681869076802755,41.63788106392036,232.06494927827418,22.414555196733154,30,152.3984156345549,20.09781617846535,-20.29681294604365,0.9999939886296183,6.011370381819869e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,60,25.71684624314648,0,1,26.191943125676048,30,7,0.024594866038947172,0.008048848476096698,207.4305732545428,165.86561776908516,24.018752493960378,28,107.49745949139347,29.243901816595464,-13.281475991022834,0.9998750534052384,0.0001249465947617212,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,61,23.268345573227034,0,1,23.66999525191606,30,4,0.09509219205020515,0.009094795423091228,24.534362789022282,173.30045135843963,24.02250023909801,30,92.91195803936131,13.929802108290652,-11.335319359702437,0.9999894266719825,1.0573328017456547e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,62,12.586415889824618,1,0,23.059393368419613,16,1,0.04809638636094774,0.007436269570978678,40.32216507941665,115.85203405370608,24.02250000000155,16,195.33084791467056,0.0,-23.059393368419613,0.9999999999755966,2.44033404595001e-11,1
official_sb3_dqn_highway_fast_steps100000_seed0,0,63,27.617870582972355,0,1,27.35860977524529,30,5,0.11371090601608448,0.024528617201418718,45.709306152125045,191.4788629461181,22.816731441101272,30,175.54854954556242,3.273123186169939,-24.58387402200119,0.9999989390287018,1.0609712983315293e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,64,28.875354908944075,0,1,29.64139020537125,30,9,0.11087070641347069,0.02599416290899528,61.215379522642465,232.46290746193569,23.034515004365215,30,142.13402519987002,20.69281063513517,-20.976464906835453,0.9999883376240638,1.1662375936394298e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,65,29.376011748365926,0,1,29.974723538704584,30,8,0.049180759144297856,0.017517683260501307,108.63692701299013,255.95519875468122,24.026252786627314,30,138.6580792107073,12.605666387142554,-20.49803184186904,0.9999965091610208,3.490838979173609e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,66,27.365864503982163,0,1,27.83665431943306,30,7,0.012120046864582066,0.004434123185161435,452.7833151804116,235.48799239502026,24.02250016594975,30,131.3824178991975,26.022725263887903,-17.33764506682587,0.999985727728874,1.4272271126114511e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,67,28.196055407094086,0,1,28.666665665665008,30,8,0.2542165475928255,0.012552983655114088,22.503439804668364,223.01890587221376,17.959904416673098,30,141.66189959590434,19.55249225746734,-18.340717577310606,0.9999935470715103,6.452928489734481e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,68,27.13218407078392,0,1,27.836610910558374,30,8,0.1418461676526147,0.0457579568662839,40.77216001641882,201.44271969878548,21.072417195703494,29,114.5389951133519,42.89227375757159,-12.82970499217741,0.9999728468396186,2.7153160381399034e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,69,26.01784631508477,0,1,26.69194312593231,30,5,0.020581838936880353,0.0030468887682432713,184.06718226320606,237.63926171190778,24.02625023456669,30,97.464080487638,18.328215098929675,-11.24629479886109,0.9999897688471218,1.0231152878289091e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,70,25.284523048910817,0,1,24.52527646103403,30,5,0.2782489231902991,0.028644327839572912,24.578137829918376,240.02081754129543,16.750118096083494,30,178.75324278376863,5.012823747606755,-21.844926066016697,0.9999996260941105,3.7390588956502196e-07,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,71,29.443924162312737,0,1,29.641390207617555,30,5,0.11480776093896612,0.03148789421143085,43.211970191437885,254.2974145799507,22.732712548538387,30,174.2084738104087,13.180773163712121,-24.00415551505264,0.9999987563088454,1.2436911546398478e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,72,28.44236835471771,0,1,28.80805787300002,30,8,0.014692819661859494,0.005858658266998421,418.2877071335401,226.087515915871,24.01875000000155,30,146.65285465018073,18.9423838666825,-20.397362485593327,0.9999933785623634,6.621437636792719e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,73,29.91216789836923,0,1,29.974723538704584,30,2,0.11020630329443751,0.014664048308483904,50.87750113585756,245.8363119529596,23.096391148752872,30,195.09516224895216,2.395457919018465,-28.47417093501559,0.9999994580157213,5.419842788826715e-07,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,74,27.043634829293186,0,1,26.808056874624885,30,6,0.03717763594425562,0.0001341809170291203,72.9385957710395,210.77109818188958,24.02625000000155,30,176.61019752290855,3.8815166385862994,-24.747226912557355,0.999999672598244,3.274017562504561e-07,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,75,27.60912138026355,0,1,28.141390205377157,30,8,0.11262197145416347,0.030406135147915382,35.95861753463727,195.20678262798015,22.901762773294372,30,129.6658679509381,22.331418733199694,-17.063707856997638,0.9999917825738688,8.217426131162942e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,76,29.277256229749373,0,1,29.64139020537125,30,5,0.05040957440217317,0.006954779826165987,95.73543183153998,230.18498377844767,24.02625000000155,30,161.93189940297972,9.961384072002321,-23.342786961655136,0.9999997856046138,2.1439538637017344e-07,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,77,24.585923958322716,0,1,23.69193641116225,30,2,0.13602436355140723,0.0037638559679627546,30.35676118198181,225.28297330662826,21.377874178872073,30,181.86575209190116,0.2660633275600541,-23.076027433670678,0.9999843988107506,1.560118924956629e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,78,29.343140756671485,0,1,29.974723538704584,30,7,0.01606869839258266,0.0051368329944731774,298.4182004669726,241.57607424754596,24.02250000000155,30,143.65161513132273,21.07708013671549,-20.25039325458784,0.9999955078347379,4.492165262156197e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,79,28.042516617509897,0,1,29.308056874323174,30,8,0.024697021979545753,0.008738502306528064,214.90132231375773,226.9465705366796,24.022500477007366,28,97.98249510353779,28.444651479585932,-12.67752862705395,0.9999873279762602,1.267202373967565e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,80,2.013462830304775,1,0,24.865041776352722,3,1,0.7951688479689553,0.04214620744533984,6.052460038415147,19.416724668978148,8.136862953928997,3,180.95457583811614,0.0,-24.865041776352722,0.9999999990167486,9.832514062206126e-10,1
official_sb3_dqn_highway_fast_steps100000_seed0,0,81,25.385009197185063,0,1,25.025276461295405,30,4,0.04284656315282712,0.016142740444311812,131.89747752908585,148.7741398777173,24.022500570899684,30,161.19364103730862,3.1009333161787556,-20.890747934717176,0.9999949720683056,5.027931694697359e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,82,28.742990447919052,0,1,29.474723538704577,30,7,0.027175239107268243,0.008186134622409707,166.2736358464724,242.7056241855543,24.02625000000155,29,122.84382072149148,25.66455275875166,-16.10082438124928,0.9999385432041009,6.145679589920997e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,83,28.64393659410193,0,1,28.64139020537125,30,5,0.011479435193089214,0.0033795798864490493,384.691469784231,238.18153820944784,24.01875211305915,29,171.53262659863432,9.377714944489185,-23.794747986563642,0.9999994926984717,5.073015284888053e-07,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,84,27.510700226716164,0,1,27.641391338191276,30,8,0.27063275950919297,0.05879752694296949,18.299500041349415,218.05599091579842,17.71004417681078,30,142.90672522175421,28.292278317859687,-18.310060733313296,0.999999568881011,4.3111898904898047e-07,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,85,25.045971606028914,0,1,24.474723541291553,30,3,0.08805936308091901,0.005332342388165,50.97559829221225,213.93540535851218,24.018750267719675,30,157.13454948007399,6.39119792827059,-18.543323913135865,0.9999404107549156,5.958924508448667e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,86,13.512007451909975,1,0,27.973446947726355,15,3,0.03714307762535574,0.01186865392603143,131.44534689674626,132.46556584788442,24.02625000000155,15,171.148999492801,7.976117070313023,-23.83572267418919,0.9999976422133433,2.357786656848049e-06,1
official_sb3_dqn_highway_fast_steps100000_seed0,0,87,29.476001884207815,0,1,29.974723538704584,30,8,0.012177623297417964,0.004542000471580347,459.4236661443052,275.1085135739549,24.03000390554115,30,151.57178182907393,15.45747421384617,-21.66671633974225,0.9999979617442353,2.038255764750622e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,88,28.6177797772397,0,1,28.85854447047279,30,5,0.01989792998546859,0.007359397155702634,278.81600676147156,236.9960500705755,24.022500065372718,30,174.43734434409586,5.293513249712968,-24.822285889454214,0.9999961740286286,3.82597137161822e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,89,28.846434590457374,0,1,28.978051125198714,30,5,0.060493502061503994,0.004218462518730451,74.63912501208871,230.09304034437636,24.01500000000155,29,163.98039642239934,13.433462249871306,-23.296286132829678,0.999998706147325,1.293852674969879e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,90,29.40887303583787,0,1,29.974723538704584,30,9,0.09398521424241858,0.029830241602121537,50.65577432654979,246.97960336973986,24.026250189650977,30,148.56268568970444,18.46004408527745,-21.464423875010116,0.9999885299718119,1.1470028188209635e-05,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,91,29.576016160025535,0,1,29.974723538704584,30,8,0.07016270073269833,0.017123606701276398,68.45313089494589,232.14917364724207,24.02625239194696,29,156.61099252906163,13.225463476920847,-23.876122882146326,0.9999977847460225,2.2152539777072395e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,92,28.04335924250482,0,1,28.14144692716923,30,6,0.03133582442807286,0.008781516903418852,131.15694015124933,241.71806723990005,24.022500122012367,29,153.39289968895318,18.375053878994336,-19.710912235275927,0.9999987167167109,1.2832832891514674e-06,0
official_sb3_dqn_highway_fast_steps100000_seed0,0,93,28.876321686271087,0,1,29.64139020537125,30,7,0.06728235769751194,0.018441778259648347,61.10709693617705,239.3849020419479,24.02250608513778,30,121.17856306878176,24.08344665415021,-17.88304378348835,0.9999947912651865,5.208734813603547e-06,0
